date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:20:56	8554/8554	---M-Z	200	added ('OK')	application/x-javascript	etag:%22216a-665ac36a-7bc93a77c37579bf;gz%22	https://tfhtml.themepul.com/edupls/demo/assets/js/jquery.waypoints.min.js	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/js/jquery.waypoints.min.js	(from https://tfhtml.themepul.com/edupls/demo/index-2.html)
15:20:57	19849/19849	---M-Z	200	added ('OK')	application/x-javascript	etag:%224d89-665ac36a-fa8c8238da182743;gz%22	https://tfhtml.themepul.com/edupls/demo/assets/js/jquery.magnific-popup.min.js	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/js/jquery.magnific-popup.min.js	(from https://tfhtml.themepul.com/edupls/demo/index-2.html)
15:20:58	4097/4097	---M-Z	200	added ('OK')	application/x-javascript	etag:%221001-665ac36a-419fdb5e298b685a;gz%22	https://tfhtml.themepul.com/edupls/demo/assets/js/jquery.countdown.min.js	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/js/jquery.countdown.min.js	(from https://tfhtml.themepul.com/edupls/demo/index-2.html)
15:20:59	13668/13668	---M-Z	200	added ('OK')	application/x-javascript	etag:%223564-665ac36a-2f70c272a60195e9;gz%22	https://tfhtml.themepul.com/edupls/demo/assets/js/aos.js	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/js/aos.js	(from https://tfhtml.themepul.com/edupls/demo/index-2.html)
15:21:00	7330/7330	---M-Z	200	added ('OK')	application/x-javascript	etag:%221ca2-665ac36a-9e0bbf8bea5b9813;gz%22	https://tfhtml.themepul.com/edupls/demo/assets/js/index.js	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/js/index.js	(from https://tfhtml.themepul.com/edupls/demo/index-2.html)
15:21:01	76736/76736	---M--	200	added ('OK')	font/woff2	etag:%2212bc0-665ac36a-e404d5d8fcc3f654;;;%22	https://tfhtml.themepul.com/edupls/demo/assets/fonts/fa-brands-400.woff2	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/fonts/fa-brands-400.woff2	(from https://tfhtml.themepul.com/edupls/demo/assets/css/all.min.css)
15:21:02	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-5c6175d86d631ccb;gz%22	https://tfhtml.themepul.com/edupls/demo/assets/fonts/fa-brands-400.ttf	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/fonts/fa-brands-400.ttf	(from https://tfhtml.themepul.com/edupls/demo/assets/css/all.min.css)
15:21:03	13224/13224	---M--	200	added ('OK')	font/woff2	etag:%2233a8-665ac36a-b6e21b068fc17394;;;%22	https://tfhtml.themepul.com/edupls/demo/assets/fonts/fa-regular-400.woff2	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/fonts/fa-regular-400.woff2	(from https://tfhtml.themepul.com/edupls/demo/assets/css/all.min.css)
15:21:04	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-5c6175d86d631ccb;gz%22	https://tfhtml.themepul.com/edupls/demo/assets/fonts/fa-regular-400.ttf	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/fonts/fa-regular-400.ttf	(from https://tfhtml.themepul.com/edupls/demo/assets/css/all.min.css)
15:21:06	78268/78268	---M--	200	added ('OK')	font/woff2	etag:%22131bc-665ac36a-8c0a2863727cebe;;;%22	https://tfhtml.themepul.com/edupls/demo/assets/fonts/fa-solid-900.woff2	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/fonts/fa-solid-900.woff2	(from https://tfhtml.themepul.com/edupls/demo/assets/css/all.min.css)
15:21:06	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-5c6175d86d631ccb;gz%22	https://tfhtml.themepul.com/edupls/demo/assets/fonts/fa-solid-900.ttf	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/fonts/fa-solid-900.ttf	(from https://tfhtml.themepul.com/edupls/demo/assets/css/all.min.css)
15:21:07	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-5c6175d86d631ccb;gz%22	https://tfhtml.themepul.com/edupls/demo/assets/fonts/fa-v4compatibility.woff2	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/fonts/fa-v4compatibility.woff2	(from https://tfhtml.themepul.com/edupls/demo/assets/css/all.min.css)
15:21:08	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-5c6175d86d631ccb;gz%22	https://tfhtml.themepul.com/edupls/demo/assets/fonts/fa-v4compatibility.ttf	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/fonts/fa-v4compatibility.ttf	(from https://tfhtml.themepul.com/edupls/demo/assets/css/all.min.css)
15:21:09	42696/42696	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22a6c8-665ac36a-326be70bfdcfed37;gz%22	https://tfhtml.themepul.com/edupls/demo/assets/fonts/icomoon.eot?lle9j5	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/fonts/icomoon48dd.eot	(from https://tfhtml.themepul.com/edupls/demo/assets/fonts/style.css)
15:21:11	42532/42532	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22a624-665ac36a-4209009e272898f7;gz%22	https://tfhtml.themepul.com/edupls/demo/assets/fonts/icomoon.ttf?lle9j5	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/fonts/icomoon48dd.ttf	(from https://tfhtml.themepul.com/edupls/demo/assets/fonts/style.css)
15:21:12	42608/42608	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22a670-665ac36a-86854ed98a6bf8a5;;;%22	https://tfhtml.themepul.com/edupls/demo/assets/fonts/icomoon.woff?lle9j5	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/fonts/icomoon48dd.woff	(from https://tfhtml.themepul.com/edupls/demo/assets/fonts/style.css)
15:21:14	165151/165151	---M-Z	200	added ('OK')	image/svg+xml	etag:%222851f-665ac36a-3e7e897afbda918d;gz%22	https://tfhtml.themepul.com/edupls/demo/assets/fonts/icomoon.svg?lle9j5	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/fonts/icomoon48dd.svg	(from https://tfhtml.themepul.com/edupls/demo/assets/fonts/style.css)
15:21:15	37688/37688	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:51:15%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/how-it-work/bg-Image.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/how-it-work/bg-Image.jpg	(from https://tfhtml.themepul.com/edupls/demo/assets/css/style.css)
15:21:19	1480038/1480038	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:51:17%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/how-it-work/v2/bg-img.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/how-it-work/v2/bg-img.png	(from https://tfhtml.themepul.com/edupls/demo/assets/css/style.css)
15:21:20	146654/146654	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:51:19%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/cta/cta-img.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/cta/cta-img.jpg	(from https://tfhtml.themepul.com/edupls/demo/assets/css/style.css)
15:21:21	60483/60483	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:51:20%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/why-choose-us/v2/Way-choses-Us.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/why-choose-us/v2/Way-choses-Us.jpg	(from https://tfhtml.themepul.com/edupls/demo/assets/css/style.css)
15:21:22	49665/49665	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:51:21%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/why-choose-us/v3/bg-img.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/why-choose-us/v3/bg-img.jpg	(from https://tfhtml.themepul.com/edupls/demo/assets/css/style.css)
15:21:23	9129/9129	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:51:22%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/why-choose-us/small-img.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/why-choose-us/small-img.jpg	(from https://tfhtml.themepul.com/edupls/demo/assets/css/style.css)
15:21:24	30299/30299	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:51:23%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/student-feedback/v2/bg-img.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/student-feedback/v2/bg-img.jpg	(from https://tfhtml.themepul.com/edupls/demo/assets/css/style.css)
15:21:25	21227/21227	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:51:24%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/get-free-now/bg-map.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/get-free-now/bg-map.png	(from https://tfhtml.themepul.com/edupls/demo/assets/css/style.css)
15:21:26	61663/61663	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:51:26%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/register-now/register-now-img.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/register-now/register-now-img.jpg	(from https://tfhtml.themepul.com/edupls/demo/assets/css/style.css)
15:21:27	65591/65591	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:51:27%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/get-free-now/v2/big-img.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/get-free-now/v2/big-img.jpg	(from https://tfhtml.themepul.com/edupls/demo/assets/css/style.css)
15:21:29	102657/102657	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:51:28%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/skill-section/bg-img.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/skill-section/bg-img.jpg	(from https://tfhtml.themepul.com/edupls/demo/assets/css/style.css)
15:21:30	15039/15039	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:51:29%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/make-an-appointment/bg-img.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/make-an-appointment/bg-img.jpg	(from https://tfhtml.themepul.com/edupls/demo/assets/css/style.css)
15:21:30	21784/21784	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:51:30%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/asked-question/bg-img.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/asked-question/bg-img.jpg	(from https://tfhtml.themepul.com/edupls/demo/assets/css/style.css)
15:21:33	959080/959080	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:51:32%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/client-say/client-say-bg-img.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/client-say/client-say-bg-img.png	(from https://tfhtml.themepul.com/edupls/demo/assets/css/style.css)
15:21:34	44574/44574	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:51:34%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/breadcum/bg-img.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/breadcum/bg-img.jpg	(from https://tfhtml.themepul.com/edupls/demo/assets/css/style.css)
15:21:35	11451/11451	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:51:35%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/contact-us/contact-us-bg-img.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/contact-us/contact-us-bg-img.jpg	(from https://tfhtml.themepul.com/edupls/demo/assets/css/style.css)
15:21:36	41009/41009	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:51:36%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/footer/v1/background-big-img.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/footer/v1/background-big-img.jpg	(from https://tfhtml.themepul.com/edupls/demo/assets/css/style.css)
15:21:37	17247/17247	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:51:36%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/footer/v2/footer-two-bg-img.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/footer/v2/footer-two-bg-img.jpg	(from https://tfhtml.themepul.com/edupls/demo/assets/css/style.css)
15:21:38	36550/36550	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:51:38%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/footer/v3/bg-img.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/footer/v3/bg-img.jpg	(from https://tfhtml.themepul.com/edupls/demo/assets/css/style.css)
15:21:39	20129/20129	---M-Z	200	added ('OK')	text/html	etag:%224ea1-665ac36a-498528aa03274b5d;gz%22	https://tfhtml.themepul.com/edupls/demo/sign-up.html	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/sign-up.html	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:21:41	443828/443828	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:51:41%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/banner/banner-img.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/banner/banner-img.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:21:42	6806/6806	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:51:41%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/banner/banner-img-bg-circle.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/banner/banner-img-bg-circle.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:21:43	557/557	---M-Z	200	added ('OK')	image/svg+xml	etag:%2222d-665ac36a-a9c45a75ac10d173;gz%22	https://tfhtml.themepul.com/edupls/demo/assets/img/banner/congratulations.svg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/banner/congratulations.svg	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:21:44	1374/1374	---M-Z	200	added ('OK')	image/svg+xml	etag:%2255e-665ac36a-d27cfb425b7f2872;gz%22	https://tfhtml.themepul.com/edupls/demo/assets/img/banner/banner-interactive-courses.svg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/banner/banner-interactive-courses.svg	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:21:45	1026/1026	---M-Z	200	added ('OK')	image/svg+xml	etag:%22402-665ac36a-6231b94f6b915728;gz%22	https://tfhtml.themepul.com/edupls/demo/assets/img/banner/students.svg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/banner/students.svg	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:21:47	97843/97843	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:51:46%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/banner/student-img-1.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/banner/student-img-1.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:21:48	96398/96398	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:51:48%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/banner/student-img-2.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/banner/student-img-2.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:21:50	122921/122921	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:51:49%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/banner/student-img-3.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/banner/student-img-3.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:21:50	586/586	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:51:50%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/banner/student-img-4.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/banner/student-img-4.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:21:53	616145/616145	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:51:52%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/banner/banner-bg-left.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/banner/banner-bg-left.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:21:55	785706/785706	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:51:54%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/banner/banner-bg-right.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/banner/banner-bg-right.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:21:56	29368/29368	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:51:55%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/case-studies/case-img-1.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/case-studies/case-img-1.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:21:57	937/937	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:51:56%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/case-studies/case-middle-design.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/case-studies/case-middle-design.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:21:58	19837/19837	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:51:57%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/case-studies/case-img-2.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/case-studies/case-img-2.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:21:58	26328/26328	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:51:58%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/case-studies/case-img-3.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/case-studies/case-img-3.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:21:59	17486/17486	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:51:59%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/about-us/img-1.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/about-us/img-1.jpg	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:00	15032/15032	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:52:00%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/about-us/img-2.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/about-us/img-2.jpg	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:01	4110/4110	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:52:00%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/about-us/award-img-1.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/about-us/award-img-1.jpg	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:02	3783/3783	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:52:01%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/about-us/award-img-2.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/about-us/award-img-2.jpg	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:03	43522/43522	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:52:02%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/about-us/bg-vactor-left.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/about-us/bg-vactor-left.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:04	45855/45855	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:52:04%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/about-us/bg-vacator-right.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/about-us/bg-vacator-right.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:05	16722/16722	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:52:04%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/courses/courses-img-1.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/courses/courses-img-1.jpg	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:07	123940/123940	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:52:06%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/courses/admin-img-1.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/courses/admin-img-1.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:07	18477/18477	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:52:07%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/courses/courses-img-2.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/courses/courses-img-2.jpg	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:09	87572/87572	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:52:08%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/courses/admin-img-2.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/courses/admin-img-2.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:09	15769/15769	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:52:09%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/courses/courses-img-3.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/courses/courses-img-3.jpg	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:11	104222/104222	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:52:10%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/courses/admin-img-3.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/courses/admin-img-3.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:12	17016/17016	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:52:11%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/courses/courses-img-4.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/courses/courses-img-4.jpg	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:13	133232/133232	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:52:12%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/courses/admin-img-4.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/courses/admin-img-4.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:14	16691/16691	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:52:13%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/courses/courses-img-5.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/courses/courses-img-5.jpg	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:15	118453/118453	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:52:15%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/courses/admin-img-5.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/courses/admin-img-5.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:16	14983/14983	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Oct%202025%2009:52:16%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/courses/courses-img-6.jpg	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/courses/courses-img-6.jpg	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:18	112165/112165	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:52:17%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/courses/admin-img-6.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/courses/admin-img-6.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:20	657483/657483	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:52:19%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/courses/courses-bg-left.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/courses/courses-bg-left.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:22	606972/606972	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:52:21%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/courses/courses-bg-right.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/courses/courses-bg-right.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:23	22694/22694	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:52:22%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/how-it-work/middle-image-circle.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/how-it-work/middle-image-circle.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:24	40540/40540	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:52:23%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/how-it-work/middle-image.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/how-it-work/middle-image.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
15:22:25	52766/52766	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Oct%202025%2009:52:24%20GMT	https://tfhtml.themepul.com/edupls/demo/assets/img/cta/cta-bg-right-img.png	C:/Users/user/Desktop/education/tfhtml.themepul.com/edupls/demo/assets/img/cta/cta-bg-right-img.png	(from https://tfhtml.themepul.com/edupls/demo/index.html)
